price,date
155.88310035341556,2024-07-18 00:10:58.652
157.99162452520346,2024-07-18 01:01:13.430
159.04667049660708,2024-07-18 02:02:45.593
158.50218030588127,2024-07-18 03:11:27.097
159.03633870272458,2024-07-18 04:06:18.185
157.85995602428017,2024-07-18 05:11:33.795
159.19574159105002,2024-07-18 06:12:18.683
159.45368949255322,2024-07-18 07:10:42.901
158.81662639205686,2024-07-18 08:03:29.963
159.47127981104347,2024-07-18 09:02:53.017
159.0761676577205,2024-07-18 10:11:38.855
159.0841800133503,2024-07-18 11:08:08.066
159.42811497782523,2024-07-18 12:02:09.551
161.0231729277453,2024-07-18 13:01:22.147
160.6866757337798,2024-07-18 14:03:49.828
157.52723907866897,2024-07-18 15:09:30.443
156.65761478222197,2024-07-18 16:12:46.173
157.5527377322078,2024-07-18 17:03:13.100
156.19772725161204,2024-07-18 18:02:55.491
156.49873641120016,2024-07-18 19:02:59.782
157.068778334859,2024-07-18 20:11:46.881
158.0100495865611,2024-07-18 21:07:06.007
158.02131364917568,2024-07-18 22:09:05.600
160.09111459740177,2024-07-18 23:10:03.017
158.7916939748667,2024-07-19 00:11:22.658
157.80226903446172,2024-07-19 01:05:14.455
158.45565460719982,2024-07-19 02:02:40.557
159.3469560838286,2024-07-19 03:11:52.642
161.39544187538257,2024-07-19 04:11:57.280
160.91918041739464,2024-07-19 05:02:12.687
161.77311310089758,2024-07-19 06:02:15.356
164.3773372230882,2024-07-19 07:06:10.484
161.68720377713404,2024-07-19 08:10:28.448
162.14238511939993,2024-07-19 09:08:37.366
161.50136099851892,2024-07-19 10:09:42.569
162.2574002640057,2024-07-19 11:04:47.431
162.4844467788181,2024-07-19 12:05:19.243
163.50248940637442,2024-07-19 13:10:55.652
167.6146739559556,2024-07-19 14:05:31.188
168.49981872212845,2024-07-19 15:09:55.338
171.20257032886002,2024-07-19 16:10:08.310
169.19753416450615,2024-07-19 17:09:47.103
170.6151832487406,2024-07-19 18:04:12.612
170.2786357646773,2024-07-19 19:07:20.977
169.29442020221936,2024-07-19 20:09:56.568
169.2096583018806,2024-07-19 21:03:22.396
168.5503645175628,2024-07-19 22:07:25.112
169.47504722983643,2024-07-19 23:09:41.686
169.21417592208888,2024-07-20 00:02:11.566
169.3178483077066,2024-07-20 01:06:05.050
169.70328507289608,2024-07-20 02:01:32.037
171.19478228676985,2024-07-20 03:07:04.978
169.72793950945533,2024-07-20 04:05:49.122
170.41178307605844,2024-07-20 05:05:37.174
170.04886356979176,2024-07-20 06:03:12.922
169.43224752163712,2024-07-20 07:04:35.726
168.7167888721556,2024-07-20 08:05:01.784
168.7462617577381,2024-07-20 09:01:37.326
169.3868663098485,2024-07-20 10:09:07.451
168.77743496912328,2024-07-20 11:04:12.879
168.38818854034724,2024-07-20 12:06:53.377
168.67650394889128,2024-07-20 13:09:27.578
168.55093137276972,2024-07-20 14:08:46.982
169.08050393815802,2024-07-20 15:01:38.103
169.3016880604943,2024-07-20 16:08:12.272
169.52169266141522,2024-07-20 17:07:56.280
174.1741100297042,2024-07-20 18:01:57.711
173.74596814015248,2024-07-20 19:09:34.272
172.57645123558117,2024-07-20 20:04:53.425
173.7405748498866,2024-07-20 21:01:59.462
174.63538100773968,2024-07-20 22:07:11.123
173.83735585455258,2024-07-20 23:04:36.176
173.65799231282455,2024-07-21 00:07:42.858
172.96782953976322,2024-07-21 01:04:01.303
174.09434509764483,2024-07-21 02:03:17.863
173.6304781591526,2024-07-21 03:05:21.001
173.23820027813736,2024-07-21 04:02:55.297
173.26837602491628,2024-07-21 05:03:25.289
173.37868935051245,2024-07-21 06:07:51.282
171.45119250910614,2024-07-21 07:03:46.877
171.8158312313661,2024-07-21 08:00:30.859
171.49188587531881,2024-07-21 09:02:40.896
172.59792173633835,2024-07-21 10:07:51.431
172.52545093922043,2024-07-21 11:08:49.266
172.92599263082778,2024-07-21 12:06:48.530
172.71188240994837,2024-07-21 13:01:33.836
172.0781732569272,2024-07-21 14:09:41.087
174.99426778442597,2024-07-21 15:07:51.184
175.57107221963238,2024-07-21 16:08:44.823
176.6463990546894,2024-07-21 17:08:45.267
173.2769067153747,2024-07-21 18:08:35.697
174.47224787683373,2024-07-21 19:07:45.408
177.51245709448764,2024-07-21 20:00:42.712
182.32169714944683,2024-07-21 21:02:52.478
184.26595567559866,2024-07-21 22:07:09.777
184.01304226407368,2024-07-21 23:04:11.158
184.4422973598506,2024-07-22 00:10:20.687
182.88652590514977,2024-07-22 01:04:08.378
181.36139591149166,2024-07-22 02:07:20.940
182.2868633571116,2024-07-22 03:11:28.877
180.94487946681494,2024-07-22 04:10:42.254
181.0062287777572,2024-07-22 05:13:53.001
179.4057328526073,2024-07-22 06:02:30.512
178.60502838226517,2024-07-22 07:13:34.730
178.50180170743488,2024-07-22 08:08:49.676
177.31182635489662,2024-07-22 09:03:12.520
178.64009751534314,2024-07-22 10:04:56.972
179.80657683303133,2024-07-22 11:08:51.272
180.21747426232557,2024-07-22 12:11:30.869
181.1093542984141,2024-07-22 13:09:37.504
178.61803445955232,2024-07-22 14:02:40.885
178.086215618552,2024-07-22 15:02:19.000
